codi                           area_joc_id             tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom   codi_carrer            tipus_via   nom_carrer              numero_postal codi_districte nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                espai_verd_codi        espai_verd_nom
1031-01-J001-PV001-0004853JO     41925   SEIENT_GRONXADOR   339.50   547   DE_6_A_12_ANYS   127806   C      Floristes_de_la_Rambla       5    1   Ciutat_Vella    1   el_Raval                                430.574.790   4.581.474.563   21.697.012   1031   Doctor_Fleming_Jardi
1041-01-J001-PV001-0000241JO     41911   ALTRES_JOCS        178.52   547   DE_6_A_12_ANYS   700779   Pl     Caramelles                9999    1   Ciutat_Vella    1   el_Raval                                430.418.760   4.581.521.753   21.678.299   1041   Caramelles_Pl.
1041-01-J001-PV001-0000242JO     41911   MULTIJOC           178.52   547   DE_6_A_12_ANYS   700779   Pl     Caramelles                9999    1   Ciutat_Vella    1   el_Raval                                430.414.347   4.581.521.936   21.677.771   1041   Caramelles_Pl.
1041-01-J001-PV001-0000243JO     41911   GRONXADOR          178.52   547   DE_6_A_12_ANYS   700779   Pl     Caramelles                9999    1   Ciutat_Vella    1   el_Raval                                430.411.969   4.581.527.506   21.677.480   1041   Caramelles_Pl.
1041-01-J001-PV001-0000244JO     41911   BALANCi            178.52   547   DE_6_A_12_ANYS   700779   Pl     Caramelles                9999    1   Ciutat_Vella    1   el_Raval                                430.421.055   4.581.518.224   21.678.577   1041   Caramelles_Pl.
1041-01-J001-PV001-0004854JO     41911   SEIENT_GRONXADOR   178.52   547   DE_6_A_12_ANYS   700779   Pl     Caramelles                9999    1   Ciutat_Vella    1   el_Raval                                430.412.356   4.581.527.985   21.677.526   1041   Caramelles_Pl.
1041-01-J001-PV001-0004855JO     41911   SEIENT_GRONXADOR   178.52   547   DE_6_A_12_ANYS   700779   Pl     Caramelles                9999    1   Ciutat_Vella    1   el_Raval                                430.411.466   4.581.527.096   21.677.420   1041   Caramelles_Pl.
1045-01-J001-PV005-0004606JO     41893   GRONXADOR          90.03    549   MIXTA            240707   Pla    Palau                     9999    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.707.179   4.581.611.427   21.832.273   1045   Pla_de_Palau_c.
1045-01-J001-PV005-0004607JO     41893   BALANCi            90.03    549   MIXTA            240707   Pla    Palau                     9999    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.708.195   4.581.606.981   21.832.400   1045   Pla_de_Palau_c.
1045-01-J001-PV005-0004856JO     41893   SEIENT_GRONXADOR   90.03    549   MIXTA            240707   Pla    Palau                     9999    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.707.346   4.581.611.523   21.832.293   1045   Pla_de_Palau_c.
1045-01-J002-PV005-0004604JO     41894   CARRUSEL           90.45    549   MIXTA            240707   Pla    Palau                     9999    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.686.294   4.581.582.838   21.829.808   1045   Pla_de_Palau_c.
1045-01-J002-PV005-0004605JO     41894   MULTIJOC           90.45    549   MIXTA            240707   Pla    Palau                     9999    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.691.698   4.581.584.234   21.830.453   1045   Pla_de_Palau_c.
1051-04-J001-PV008-0004270JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.202.206   4.581.468.061   21.772.048   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004271JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.219.646   4.581.455.301   21.774.148   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004272JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.222.703   4.581.457.685   21.774.511   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004273JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.219.396   4.581.462.735   21.774.110   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004274JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.220.865   4.581.464.095   21.774.284   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004275JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.214.608   4.581.467.420   21.773.532   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004277JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.207.286   4.581.472.396   21.772.651   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004278JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.211.026   4.581.460.139   21.773.112   1051   Sant_Miquel_Pl.
1051-04-J001-PV008-0004279JO   1001385   TOBOGAN            257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.209.222   4.581.464.078   21.772.892   1051   Sant_Miquel_Pl.
1051-04-J001-PV010-0004276JO   1001385   ALTRES_JOCS        257.87     0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.202.780   4.581.476.559   21.772.107   1051   Sant_Miquel_Pl.
1051-04-J002-PV012-0004435JO   1028213   ALTRES_JOCS        35.15      0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.225.980   4.581.485.060   21.774.872   1051   Sant_Miquel_Pl.
1051-04-J002-PV013-0004436JO   1028213   ALTRES_JOCS        35.15      0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.227.821   4.581.472.169   21.775.106   1051   Sant_Miquel_Pl.
1051-04-J002-PV014-0004324JO   1028213   SORRALET           35.15      0   -                307900   Pl     Sant_Miquel                  4    1   Ciutat_Vella    2   el_Barri_Gotic                          431.223.883   4.581.479.819   21.774.627   1051   Sant_Miquel_Pl.
1054-01-J001-PV002-0000223JO     41849   MULTIJOC           60.07    547   DE_6_A_12_ANYS   700886   Pl     Llagut                       1    1   Ciutat_Vella    3   la_Barceloneta                          432.255.629   4.581.396.607   21.898.101   1054   Llagut_Pl.
1054-01-J002-PV001-0003946JO    823443   ALTRES_JOCS        64.00    546   FINS_A_5_ANYS    700886   Pl     Llagut                       1    1   Ciutat_Vella    3   la_Barceloneta                          432.253.502   4.581.417.283   21.897.824   1054   Llagut_Pl.
1054-01-J002-PV001-0004482JO    823443   ALTRES_JOCS        64.00    546   FINS_A_5_ANYS    700886   Pl     Llagut                       1    1   Ciutat_Vella    3   la_Barceloneta                          432.254.196   4.581.415.223   21.897.909   1054   Llagut_Pl.
1054-01-J003-PV002-0000221JO     41850   VA_I_Ve            85.86    547   DE_6_A_12_ANYS   700886   Pl     Llagut                       1    1   Ciutat_Vella    3   la_Barceloneta                          432.240.773   4.581.442.891   21.896.273   1054   Llagut_Pl.
1054-01-J003-PV002-0000222JO     41850   ALTRES_JOCS        85.86    547   DE_6_A_12_ANYS   700886   Pl     Llagut                       1    1   Ciutat_Vella    3   la_Barceloneta                          432.239.401   4.581.447.889   21.896.103   1054   Llagut_Pl.
1055-01-J001-PV002-0000155JO     41717   BALANCi            278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.213.969   4.581.212.731   21.893.325   1055   Poeta_Bosca_Pl.
1055-01-J001-PV002-0000156JO     41717   BALANCi            278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.219.426   4.581.213.680   21.893.976   1055   Poeta_Bosca_Pl.
1055-01-J001-PV002-0000158JO     41717   MULTIJOC           278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.216.818   4.581.203.348   21.893.676   1055   Poeta_Bosca_Pl.
1055-01-J001-PV002-0000159JO     41717   ALTRES_JOCS        278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.223.266   4.581.205.753   21.894.444   1055   Poeta_Bosca_Pl.
1055-01-J001-PV002-0000160JO     41717   ALTRES_JOCS        278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.214.921   4.581.209.975   21.893.442   1055   Poeta_Bosca_Pl.
1055-01-J001-PV002-0000161JO     41717   ALTRES_JOCS        278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.223.233   4.581.211.913   21.894.434   1055   Poeta_Bosca_Pl.
1055-01-J001-PV002-0000162JO     41717   ALTRES_JOCS        278.43   549   MIXTA            260908   Pl     Poeta_Bosca                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.210.362   4.581.206.977   21.892.900   1055   Poeta_Bosca_Pl.
1071-02-J001-PV003-0004236JO     41998   TOBOGAN            268.59   549   MIXTA            304901   C      Sant_Josep_Oriol             5    1   Ciutat_Vella    1   el_Raval                                430.662.369   4.581.160.352   21.707.844   1071   Salvador_Segui_Pl.
1071-02-J001-PV004-0004235JO     41998   ALTRES_JOCS        268.59   549   MIXTA            304901   C      Sant_Josep_Oriol             5    1   Ciutat_Vella    1   el_Raval                                430.666.851   4.581.150.202   21.708.392   1071   Salvador_Segui_Pl.
1071-02-J001-PV005-0004234JO     41998   ALTRES_JOCS        268.59   549   MIXTA            304901   C      Sant_Josep_Oriol             5    1   Ciutat_Vella    1   el_Raval                                430.672.889   4.581.159.166   21.709.103   1071   Salvador_Segui_Pl.
1071-02-J001-PV006-0004232JO     41998   ALTRES_JOCS        268.59   549   MIXTA            304901   C      Sant_Josep_Oriol             5    1   Ciutat_Vella    1   el_Raval                                430.667.561   4.581.162.888   21.708.462   1071   Salvador_Segui_Pl.
1071-02-J001-PV006-0004233JO     41998   ALTRES_JOCS        268.59   549   MIXTA            304901   C      Sant_Josep_Oriol             5    1   Ciutat_Vella    1   el_Raval                                430.669.312   4.581.156.137   21.708.679   1071   Salvador_Segui_Pl.
1092-01-J001-PV001-0000289JO     42126   VA_I_Ve            354.62   546   FINS_A_5_ANYS    330300   C      Tapies                       0    1   Ciutat_Vella    1   el_Raval                                430.587.993   4.580.887.348   21.699.263   1092   Sant_Pau_del_Camp_Jardins
1092-01-J001-PV001-0000292JO     42126   MULTIJOC           354.62   546   FINS_A_5_ANYS    330300   C      Tapies                       0    1   Ciutat_Vella    1   el_Raval                                430.578.332   4.580.897.447   21.698.096   1092   Sant_Pau_del_Camp_Jardins
1092-01-J001-PV001-0000293JO     42126   BALANCi            354.62   546   FINS_A_5_ANYS    330300   C      Tapies                       0    1   Ciutat_Vella    1   el_Raval                                430.591.964   4.580.881.827   21.699.744   1092   Sant_Pau_del_Camp_Jardins
1092-01-J001-PV001-0003942JO     42126   GRONXADOR          354.62   546   FINS_A_5_ANYS    330300   C      Tapies                       0    1   Ciutat_Vella    1   el_Raval                                430.570.852   4.580.903.419   21.697.195   1092   Sant_Pau_del_Camp_Jardins
1092-01-J001-PV001-0004857JO     42126   SEIENT_GRONXADOR   354.62   546   FINS_A_5_ANYS    330300   C      Tapies                       0    1   Ciutat_Vella    1   el_Raval                                430.571.423   4.580.903.700   21.697.263   1092   Sant_Pau_del_Camp_Jardins
1092-01-J001-PV001-0004858JO     42126   SEIENT_GRONXADOR   354.62   546   FINS_A_5_ANYS    330300   C      Tapies                       0    1   Ciutat_Vella    1   el_Raval                                430.570.273   4.580.902.838   21.697.126   1092   Sant_Pau_del_Camp_Jardins
1119-01-J001-PV001-0000279JO     42087   BALANCi            173.63   549   MIXTA             12906   C      Allada-Vermell              12    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.499.133   4.582.050.776   21.806.897   1119   Carrer_d'_Allada_c.-Vermell_6_c.
1119-01-J001-PV001-0000280JO     42087   BALANCi            173.63   549   MIXTA             12906   C      Allada-Vermell              12    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.494.542   4.582.052.845   21.806.346   1119   Carrer_d'_Allada_c.-Vermell_6_c.
1119-01-J001-PV001-0000281JO     42087   MULTIJOC           173.63   549   MIXTA             12906   C      Allada-Vermell              12    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.500.809   4.582.046.520   21.807.102   1119   Carrer_d'_Allada_c.-Vermell_6_c.
1119-01-J001-PV001-0000282JO     42087   VA_I_Ve            173.63   549   MIXTA             12906   C      Allada-Vermell              12    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.493.719   4.582.049.599   21.806.251   1119   Carrer_d'_Allada_c.-Vermell_6_c.
1119-01-J001-PV001-0000283JO     42087   BALANCi            173.63   549   MIXTA             12906   C      Allada-Vermell              12    1   Ciutat_Vella    4   Sant_Pere,_Santa_Caterina_i_la_Ribera   431.497.681   4.582.048.988   21.806.725   1119   Carrer_d'_Allada_c.-Vermell_6_c.
1122-02-J001-PV001-0000273JO     42052   MULTIJOC           303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.566.075   4.581.550.267   21.935.054   1122   Barceloneta_Parc
1122-02-J001-PV001-0000275JO     42052   BALANCi            303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.562.729   4.581.543.787   21.934.661   1122   Barceloneta_Parc
1122-02-J001-PV001-0000277JO     42052   BALANCi            303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.557.680   4.581.548.542   21.934.052   1122   Barceloneta_Parc
1122-02-J001-PV001-0003198JO     42052   GRONXADOR          303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.567.787   4.581.556.648   21.935.252   1122   Barceloneta_Parc
1122-02-J001-PV001-0003199JO     42052   VA_I_Ve            303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.559.207   4.581.551.819   21.934.231   1122   Barceloneta_Parc
1122-02-J001-PV001-0004859JO     42052   SEIENT_GRONXADOR   303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.568.327   4.581.556.983   21.935.316   1122   Barceloneta_Parc
1122-02-J001-PV001-0004860JO     42052   SEIENT_GRONXADOR   303.56   546   FINS_A_5_ANYS    701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.567.176   4.581.556.205   21.935.179   1122   Barceloneta_Parc
1122-02-J002-PV001-0000271JO     42051   GRONXADOR          240.65   547   DE_6_A_12_ANYS   701104   Parc   Barceloneta                  0    1   Ciutat_Vella    3   la_Barceloneta                          432.557.916   4.581.559.128   21.934.069   1122   Barceloneta_Parc
