codi                           codi_carrer        tipus_via   nom_carrer           numero_postal          codi_districte        nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                latitud                 espai_verd_codi        espai_verd_nom
0046-01-J002-PV001-0003357JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.496.577              4.586.004.574              22.041.436             414.228.485                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J002-PV001-0003359JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.500.721              4.585.997.751              22.041.940             414.227.874                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J003-PV001-0003358JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.430.646              4.586.070.000              22.033.475             414.234.323                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J003-PV001-0003361JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.435.990              4.586.065.036              22.034.120             414.233.880                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J003-PV001-0003362JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.439.820              4.586.062.550              22.034.581             414.233.659                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J003-PV001-0003363JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.439.147              4.586.064.608              22.034.498             414.233.844                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J003-PV001-0003364JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.436.417              4.586.062.734              22.034.173             414.233.673                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J004-PV001-0000390JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.402.758              4.586.086.863              22.030.119             414.235.818                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J004-PV001-0000395JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.407.696              4.586.081.856              22.030.716             414.235.372                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0046-01-J004-PV001-0000402JO             266405   Rbla        Prim                                  210                    10   Sant_Marti                   73   la_Verneda_i_la_Pau                     433.412.203              4.586.078.130              22.031.259             414.235.040                     46   Prim_Rbla._(Guipuscoa_c.__-_Binefar_c._)
0047-01-J001-PV001-0000384JO             342503   C           Treball                               271                    10   Sant_Marti                   72   Sant_Marti_de_Provençals                432.885.358              4.585.566.091              21.968.784             414.188.484                     47   Juan_Antonio_Parera_C.V._(Menorca_c._-_Treball_c.)
0047-01-J001-PV001-0000385JO             342503   C           Treball                               271                    10   Sant_Marti                   72   Sant_Marti_de_Provençals                432.893.257              4.585.563.839              21.969.732             414.188.287                     47   Juan_Antonio_Parera_C.V._(Menorca_c._-_Treball_c.)
