codi                           area_joc_id       tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom
9066-03-J001-PV003-0002403JO    694137   SORRALET        125.51   546   FINS_A_5_ANYS
9066-03-J002-PV002-0002400JO    694138   GRONXADOR       138.90   547   DE_6_A_12_ANYS
9066-03-J002-PV002-0002402JO    694138   VA_I_Ve         138.90   547   DE_6_A_12_ANYS
9066-03-J002-PV002-0002404JO    694138   ALTRES_JOCS     138.90   547   DE_6_A_12_ANYS
9067-02-J001-PV001-0000814JO     44683   MULTIJOC        114.47   546   FINS_A_5_ANYS
9067-02-J001-PV001-0000817JO     44683   BALANCi         114.47   546   FINS_A_5_ANYS
9067-02-J002-PV001-0000815JO     44684   TORRE_TOBOGAN   136.78   547   DE_6_A_12_ANYS
9067-02-J002-PV001-0000816JO     44684   GRONXADOR       136.78   547   DE_6_A_12_ANYS
9071-02-J001-PV001-0002368JO    138524   TORRE_TOBOGAN   208.00   546   FINS_A_5_ANYS
9071-02-J001-PV001-0002376JO    138524   MULTIJOC        208.00   546   FINS_A_5_ANYS
9071-02-J001-PV001-0002377JO    138524   VA_I_Ve         208.00   546   FINS_A_5_ANYS
9071-02-J002-PV001-0002363JO    138526   BALANCi         186.64   547   DE_6_A_12_ANYS
9071-02-J002-PV001-0002366JO    138526   GRONXADOR       186.64   547   DE_6_A_12_ANYS
9071-02-J002-PV001-0002375JO    138526   MULTIJOC        186.64   547   DE_6_A_12_ANYS
9071-02-J003-PV002-0004656JO   1027156   TIROLINA        47.63    547   DE_6_A_12_ANYS
9071-02-J004-PV001-0002362JO    138523   BALANCi         412.60   549   MIXTA
9071-02-J004-PV001-0002364JO    138523   BALANCi         412.60   549   MIXTA
9071-02-J004-PV001-0002365JO    138523   GRONXADOR       412.60   549   MIXTA
9071-02-J004-PV001-0002367JO    138523   TOBOGAN         412.60   549   MIXTA
9071-02-J004-PV001-0002369JO    138523   GRIMPAR         412.60   549   MIXTA
9071-02-J004-PV001-0002370JO    138523   GRIMPAR         412.60   549   MIXTA
9071-02-J004-PV001-0002371JO    138523   GRIMPAR         412.60   549   MIXTA
9071-02-J004-PV001-0002372JO    138523   ALTRES_JOCS     412.60   549   MIXTA
9071-02-J004-PV001-0002373JO    138523   ALTRES_JOCS     412.60   549   MIXTA
9071-02-J004-PV001-0002378JO    138523   ALTRES_JOCS     412.60   549   MIXTA
9071-02-J004-PV001-0002379JO    138523   ALTRES_JOCS     412.60   549   MIXTA
9071-02-J004-PV002-0002380JO    138523   ALTRES_JOCS     412.60   549   MIXTA
9071-02-J004-PV002-0002381JO    138523   ALTRES_JOCS     412.60   549   MIXTA
9071-02-J004-PV002-0002382JO    138523   ILLA_DE_CECS    412.60   549   MIXTA
9071-02-J005-PV057-0004109JO    931536   TOBOGAN         435.81   549   MIXTA
9071-02-J005-PV058-0004107JO    931536   MULTIJOC        435.81   549   MIXTA
9071-02-J005-PV059-0004108JO    931536   MULTIJOC        435.81   549   MIXTA
9071-02-J005-PV061-0004105JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV063-0004099JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV063-0004100JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV063-0004101JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV063-0004102JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV063-0004103JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV063-0004104JO    931536   ALTRES_JOCS     435.81   549   MIXTA
9071-02-J005-PV064-0004098JO    931536   GRONXADOR       435.81   549   MIXTA
9071-02-J005-PV065-0004110JO    931536   GRIMPAR         435.81   549   MIXTA
9073-02-J001-PV001-0000810JO     44671   BALANCi         111.39   547   DE_6_A_12_ANYS
9073-02-J001-PV001-0000812JO     44671   TOBOGAN         111.39   547   DE_6_A_12_ANYS
9073-02-J001-PV001-0000813JO     44671   BALANCi         111.39   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0002281JO     89242   BALANCi         312.65   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0002282JO    89242   BALANCi            312.65   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0002283JO    89242   GRONXADOR          312.65   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0002284JO    89242   MULTIJOC           312.65   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0002285JO    89242   VA_I_Ve            312.65   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0004970JO    89242   SEIENT_GRONXADOR   312.65   547   DE_6_A_12_ANYS
9074-01-J001-PV003-0004971JO    89242   SEIENT_GRONXADOR   312.65   547   DE_6_A_12_ANYS
9075-02-J001-PV002-0000807JO    44660   VA_I_Ve            109.67   547   DE_6_A_12_ANYS
9075-02-J001-PV002-0000808JO    44660   GRIMPAR            109.67   547   DE_6_A_12_ANYS
9075-02-J001-PV002-0000809JO    44660   GRONXADOR          109.67   547   DE_6_A_12_ANYS
9075-02-J001-PV002-0004954JO    44660   SEIENT_GRONXADOR   109.67   547   DE_6_A_12_ANYS
9075-02-J001-PV002-0004955JO    44660   SEIENT_GRONXADOR   109.67   547   DE_6_A_12_ANYS
9088-01-J001-PV001-0002286JO    89587   GRONXADOR          90.55    546   FINS_A_5_ANYS
9088-01-J001-PV001-0002287JO    89587   MULTIJOC           90.55    546   FINS_A_5_ANYS
9088-01-J001-PV001-0004972JO    89587   SEIENT_GRONXADOR   90.55    546   FINS_A_5_ANYS
9088-01-J001-PV001-0004973JO    89587   SEIENT_GRONXADOR   90.55    546   FINS_A_5_ANYS
9094-02-J001-PV001-0000803JO    44648   MULTIJOC           146.16   547   DE_6_A_12_ANYS
9094-02-J001-PV001-0000804JO    44648   BALANCi            146.16   547   DE_6_A_12_ANYS
9094-02-J001-PV001-0000805JO    44648   BALANCi            146.16   547   DE_6_A_12_ANYS
9095-04-J001-PV001-0003064JO   661117   BALANCi            188.49   546   FINS_A_5_ANYS
9095-04-J001-PV001-0003065JO   661117   BALANCi            188.49   546   FINS_A_5_ANYS
9095-04-J001-PV001-0003066JO   661117   MULTIJOC           188.49   546   FINS_A_5_ANYS
9095-04-J001-PV001-0003067JO   661117   VA_I_Ve            188.49   546   FINS_A_5_ANYS
9099-02-J001-PV001-0003202JO   672591   MULTIJOC           141.10   549   MIXTA
9099-02-J001-PV001-0003203JO   672591   ALTRES_JOCS        141.10   549   MIXTA
9099-02-J001-PV001-0003204JO   672591   BALANCi            141.10   549   MIXTA
9099-02-J001-PV001-0003205JO   672591   BALANCi            141.10   549   MIXTA
9116-03-J001-PV002-0000800JO    44624   MULTIJOC           84.61    547   DE_6_A_12_ANYS
9116-03-J002-PV001-0000799JO    44625   BALANCi            94.74    546   FINS_A_5_ANYS
9116-03-J002-PV001-0000801JO    44625   BALANCi            94.74    546   FINS_A_5_ANYS
9116-03-J002-PV001-0000802JO    44625   BALANCi            94.74    546   FINS_A_5_ANYS
9119-03-J002-PV001-0000798JO    44616   GRIMPAR            210.31   547   DE_6_A_12_ANYS
9120-03-J004-PV001-0000790JO   907745   GRONXADOR          197.30   549   MIXTA
9120-03-J004-PV001-0000792JO   907745   VA_I_Ve            197.30   549   MIXTA
9120-03-J004-PV001-0000795JO   907745   TOBOGAN            197.30   549   MIXTA
9120-03-J004-PV001-0004181JO   907745   TIROLINA           197.30   549   MIXTA
9120-03-J005-PV001-0004009JO   907746   ALTRES_JOCS        130.06   549   MIXTA
9120-03-J005-PV001-0004010JO   907746   TORRE_TOBOGAN      130.06   549   MIXTA
9120-03-J005-PV001-0004011JO   907746   GRONXADOR          130.06   549   MIXTA
9120-03-J005-PV001-0004184JO   907746   BALANCi            130.06   549   MIXTA
9120-03-J005-PV001-0004185JO   907746   BALANCi            130.06   549   MIXTA
9123-02-J001-PV001-0002821JO   337209   TORRE_TOBOGAN      107.89   546   FINS_A_5_ANYS
9123-02-J001-PV001-0002822JO   337209   GRONXADOR          107.89   546   FINS_A_5_ANYS
9123-02-J001-PV001-0002824JO   337209   BALANCi            107.89   546   FINS_A_5_ANYS
9123-02-J002-PV001-0002820JO   337208   GRIMPAR            112.89   547   DE_6_A_12_ANYS
9123-02-J002-PV001-0002823JO   337208   GRONXADOR          112.89   547   DE_6_A_12_ANYS
9125-02-J001-PV002-0000785JO    44573   TOBOGAN            70.77    547   DE_6_A_12_ANYS
9125-02-J001-PV002-0000786JO    44573   GRONXADOR          70.77    547   DE_6_A_12_ANYS
9126-02-J001-PV002-0004043JO   894531   VA_I_Ve            136.45   547   DE_6_A_12_ANYS
9126-02-J001-PV002-0004044JO   894531   MULTIJOC           136.45   547   DE_6_A_12_ANYS
9126-02-J001-PV002-0004045JO   894531   BALANCi            136.45   547   DE_6_A_12_ANYS
9133-04-J002-PV001-0002825JO   337224   ALTRES_JOCS        192.41   547   DE_6_A_12_ANYS
9133-04-J002-PV001-0002826JO   337224   ALTRES_JOCS        192.41   547   DE_6_A_12_ANYS
9133-04-J002-PV001-0002827JO   337224   VA_I_Ve            192.41   547   DE_6_A_12_ANYS
9133-04-J002-PV001-0002828JO   337224   MULTIJOC      192.41   547   DE_6_A_12_ANYS
9133-04-J002-PV001-0002829JO   337224   GRIMPAR       192.41   547   DE_6_A_12_ANYS
9133-04-J002-PV001-0002830JO   337224   GRIMPAR       192.41   547   DE_6_A_12_ANYS
9135-02-J001-PV001-0000776JO    44515   MULTIJOC      111.88   547   DE_6_A_12_ANYS
9135-02-J002-PV001-0003099JO   661499   MULTIJOC      83.74    547   DE_6_A_12_ANYS
9135-02-J002-PV001-0003100JO   661499   GRONXADOR     83.74    547   DE_6_A_12_ANYS
9135-02-J002-PV001-0003101JO   661499   VA_I_Ve       83.74    547   DE_6_A_12_ANYS
9136-02-J001-PV001-0000770JO    44497   BALANCi       266.05   549   MIXTA
9136-02-J001-PV001-0000771JO    44497   GRONXADOR     266.05   549   MIXTA
9136-02-J001-PV001-0000772JO    44497   MULTIJOC      266.05   549   MIXTA
9136-02-J001-PV001-0000773JO    44497   VA_I_Ve       266.05   549   MIXTA
9136-02-J001-PV001-0000774JO    44497   GRONXADOR     266.05   549   MIXTA
9136-02-J001-PV001-0000775JO    44497   BALANCi       266.05   549   MIXTA
9143-02-J001-PV002-0002407JO   161145   TOBOGAN       125.67   547   DE_6_A_12_ANYS
9143-02-J001-PV002-0002408JO   161145   VA_I_Ve       125.67   547   DE_6_A_12_ANYS
9143-02-J001-PV002-0002409JO   161145   GRONXADOR     125.67   547   DE_6_A_12_ANYS
9143-02-J001-PV002-0002410JO   161145   BALANCi       125.67   547   DE_6_A_12_ANYS
9143-02-J001-PV002-0002411JO   161145   BALANCi       125.67   547   DE_6_A_12_ANYS
9147-03-J001-PV001-0003137JO   664510   MULTIJOC      306.20   549   MIXTA
9147-03-J001-PV001-0003138JO   664510   GRONXADOR     306.20   549   MIXTA
9147-03-J001-PV001-0003139JO   664510   BALANCi       306.20   549   MIXTA
9147-03-J001-PV001-0003140JO   664510   BALANCi       306.20   549   MIXTA
9147-03-J001-PV001-0003143JO   664510   ALTRES_JOCS   306.20   549   MIXTA
9165-03-J001-PV001-0000763JO    44462   ALTRES_JOCS   198.51   547   DE_6_A_12_ANYS
9165-03-J001-PV001-0000764JO    44462   ALTRES_JOCS   198.51   547   DE_6_A_12_ANYS
9165-03-J001-PV001-0000765JO    44462   MULTIJOC      198.51   547   DE_6_A_12_ANYS
9166-02-J001-PV001-0000761JO    44452   BALANCi       44.75    546   FINS_A_5_ANYS
9166-02-J001-PV001-0000762JO    44452   BALANCi       44.75    546   FINS_A_5_ANYS
9166-02-J001-PV001-0003890JO    44452   ALTRES_JOCS   44.75    546   FINS_A_5_ANYS
9175-01-J001-PV001-0002288JO    90285   BALANCi       121.29   546   FINS_A_5_ANYS
9175-01-J001-PV001-0002289JO    90285   BALANCi       121.29   546   FINS_A_5_ANYS
9175-01-J001-PV001-0002290JO    90285   BALANCi       121.29   546   FINS_A_5_ANYS
9175-01-J001-PV001-0002291JO    90285   BALANCi       121.29   546   FINS_A_5_ANYS
9175-01-J002-PV001-0002292JO    90286   MULTIJOC      143.21   547   DE_6_A_12_ANYS
9178-02-J001-PV002-0000748JO    44410   BALANCi       156.52   547   DE_6_A_12_ANYS
9178-02-J001-PV002-0000750JO    44410   BALANCi       156.52   547   DE_6_A_12_ANYS
9178-02-J001-PV002-0000755JO    44410   MULTIJOC      156.52   547   DE_6_A_12_ANYS
9178-02-J002-PV002-0000749JO    44409   BALANCi       64.01    546   FINS_A_5_ANYS
9181-02-J001-PV001-0000747JO    44399   MULTIJOC      65.36    546   FINS_A_5_ANYS
9183-02-J001-PV001-0000738JO    44378   BALANCi       121.15   547   DE_6_A_12_ANYS
9183-02-J001-PV001-0000739JO    44378   BALANCi       121.15   547   DE_6_A_12_ANYS
9183-02-J001-PV001-0000744JO    44378   ALTRES_JOCS   121.15   547   DE_6_A_12_ANYS
9183-02-J001-PV001-0000745JO    44378   ALTRES_JOCS   121.15   547   DE_6_A_12_ANYS
9183-02-J002-PV001-0000741JO    44379   ALTRES_JOCS   152.40   547   DE_6_A_12_ANYS
9183-02-J002-PV001-0000742JO    44379   ALTRES_JOCS   152.40   547   DE_6_A_12_ANYS
9183-02-J002-PV001-0000743JO    44379   ALTRES_JOCS   152.40   547   DE_6_A_12_ANYS
9183-02-J002-PV001-0000746JO    44379   EQUILIBRI     152.40   547   DE_6_A_12_ANYS
9183-02-J003-PV001-0000740JO    44380   MULTIJOC      54.54    547   DE_6_A_12_ANYS
9187-02-J001-PV002-0000732JO    44338   TOBOGAN       98.27    546   FINS_A_5_ANYS
9187-02-J001-PV002-0000733JO    44338   VA_I_Ve       98.27    546   FINS_A_5_ANYS
9187-02-J001-PV002-0000734JO    44338   VA_I_Ve       98.27    546   FINS_A_5_ANYS
9187-02-J001-PV002-0000736JO    44338   BALANCi       98.27    546   FINS_A_5_ANYS
9187-02-J002-PV002-0000735JO    44339   MULTIJOC      125.63   547   DE_6_A_12_ANYS
9187-02-J002-PV002-0004906JO    44339   GRONXADOR          125.63   547   DE_6_A_12_ANYS
9187-02-J002-PV002-0004918JO    44339   SEIENT_GRONXADOR   125.63   547   DE_6_A_12_ANYS
9187-02-J002-PV002-0004919JO    44339   SEIENT_GRONXADOR   125.63   547   DE_6_A_12_ANYS
9192-02-J001-PV002-0000726JO    44314   BALANCi            542.23   549   MIXTA
9192-02-J001-PV002-0000728JO    44314   GRONXADOR          542.23   549   MIXTA
9192-02-J001-PV002-0000729JO    44314   GRONXADOR          542.23   549   MIXTA
9192-02-J001-PV002-0000731JO    44314   MULTIJOC           542.23   549   MIXTA
9192-02-J001-PV002-0004004JO    44314   VA_I_Ve            542.23   549   MIXTA
9192-02-J001-PV002-0004005JO    44314   PIRaMIDE           542.23   549   MIXTA
9192-02-J001-PV002-0004178JO    44314   MULTIJOC           542.23   549   MIXTA
9198-02-J001-PV001-0000723JO    44257   MULTIJOC           152.87   547   DE_6_A_12_ANYS
9198-02-J001-PV001-0004018JO    44257   GRONXADOR          152.87   547   DE_6_A_12_ANYS
9198-02-J001-PV001-0004019JO    44257   BALANCi            152.87   547   DE_6_A_12_ANYS
9198-02-J001-PV001-0004020JO    44257   BALANCi            152.87   547   DE_6_A_12_ANYS
9198-02-J001-PV001-0004209JO    44257   ALTRES_JOCS        152.87   547   DE_6_A_12_ANYS
9198-02-J001-PV001-0004937JO    44257   SEIENT_GRONXADOR   152.87   547   DE_6_A_12_ANYS
9201-02-J001-PV001-0000737JO    44359   MULTIJOC           120.77   547   DE_6_A_12_ANYS
9202-02-J001-PV001-0000719JO    44242   BALANCi            115.44   547   DE_6_A_12_ANYS
9202-02-J001-PV001-0000720JO    44242   VA_I_Ve            115.44   547   DE_6_A_12_ANYS
9202-02-J001-PV001-0000721JO    44242   MULTIJOC           115.44   547   DE_6_A_12_ANYS
9202-02-J001-PV001-0000722JO    44242   BALANCi            115.44   547   DE_6_A_12_ANYS
9206-02-J001-PV001-0000718JO    44234   MULTIJOC           129.17   547   DE_6_A_12_ANYS
9210-02-J001-PV001-0000714JO    44215   MULTIJOC           95.71    547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000705JO    44199   BALANCi            268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000706JO    44199   GRONXADOR          268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000707JO    44199   ALTRES_JOCS        268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000708JO    44199   ALTRES_JOCS        268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000709JO    44199   ALTRES_JOCS        268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000710JO    44199   BALANCi            268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000711JO    44199   BALANCi            268.27   547   DE_6_A_12_ANYS
9213-02-J001-PV001-0000712JO    44199   EQUILIBRI          268.27   547   DE_6_A_12_ANYS
9218-02-J001-PV001-0000699JO   661138   GRONXADOR          240.80   546   FINS_A_5_ANYS
9218-02-J001-PV001-0002852JO   661138   TORRE_TOBOGAN      240.80   546   FINS_A_5_ANYS
9218-02-J001-PV001-0004956JO   661138   SEIENT_GRONXADOR   240.80   546   FINS_A_5_ANYS
9218-02-J001-PV001-0004957JO   661138   SEIENT_GRONXADOR   240.80   546   FINS_A_5_ANYS
9218-02-J002-PV001-0000698JO   661137   EQUILIBRI          551.98   547   DE_6_A_12_ANYS
9218-02-J002-PV001-0000700JO   661137   GRIMPAR            551.98   547   DE_6_A_12_ANYS
9218-02-J002-PV001-0000701JO   661137   GRIMPAR            551.98   547   DE_6_A_12_ANYS
9218-02-J002-PV001-0000704JO   661137   ALTRES_JOCS        551.98   547   DE_6_A_12_ANYS
9219-02-J001-PV001-0003206JO   672606   MULTIJOC           115.74   549   MIXTA
9219-02-J001-PV001-0003207JO   672606   BALANCi            115.74   549   MIXTA
9221-02-J001-PV001-0002266JO    87304   MULTIJOC           166.82   549   MIXTA
9221-02-J001-PV001-0004006JO    87304   ALTRES_JOCS        166.82   549   MIXTA
9221-02-J001-PV001-0004007JO    87304   BALANCi            166.82   549   MIXTA
9221-02-J001-PV001-0004179JO    87304   BALANCi            166.82   549   MIXTA
9223-01-J001-PV001-0002276JO    89130   BALANCi            217.02   549   MIXTA
9223-01-J001-PV001-0002277JO    89130   BALANCi            217.02   549   MIXTA
9223-01-J001-PV001-0002278JO    89130   GRONXADOR          217.02   549   MIXTA
9223-01-J001-PV001-0002279JO    89130   VA_I_Ve            217.02   549   MIXTA
9223-01-J001-PV001-0002280JO    89130   BALANCi            217.02   549   MIXTA
9225-02-J001-PV003-0002831JO   337238   MULTIJOC           212.45   549   MIXTA
9225-02-J001-PV003-0002832JO   337238   GRONXADOR          212.45   549   MIXTA
9225-02-J001-PV003-0002833JO   337238   BALANCi            212.45   549   MIXTA
9225-02-J001-PV003-0004034JO    337238   ALTRES_JOCS        212.45   549   MIXTA
9230-03-J001-PV001-0001939JO     61657   ALTRES_JOCS        319.15   549   MIXTA
9230-03-J001-PV001-0001940JO     61657   ALTRES_JOCS        319.15   549   MIXTA
9230-03-J001-PV001-0001941JO     61657   BALANCi            319.15   549   MIXTA
9230-03-J001-PV001-0001942JO     61657   BALANCi            319.15   549   MIXTA
9230-03-J001-PV001-0001943JO     61657   MULTIJOC           319.15   549   MIXTA
9230-03-J001-PV001-0001944JO     61657   MULTIJOC           319.15   549   MIXTA
9230-03-J001-PV001-0001945JO     61657   ALTRES_JOCS        319.15   549   MIXTA
9234-01-J001-PV001-0003471JO    700040   ALTRES_JOCS        128.02   547   DE_6_A_12_ANYS
9234-01-J001-PV001-0003472JO    700040   PIRaMIDE           128.02   547   DE_6_A_12_ANYS
9234-01-J002-PV001-0003470JO    700039   ALTRES_JOCS        160.00   546   FINS_A_5_ANYS
9234-01-J002-PV001-0003473JO    700039   GRONXADOR          160.00   546   FINS_A_5_ANYS
9234-01-J002-PV001-0003474JO    700039   VA_I_Ve            160.00   546   FINS_A_5_ANYS
9234-01-J002-PV001-0003475JO    700039   TOBOGAN            160.00   546   FINS_A_5_ANYS
9234-01-J002-PV001-0004939JO    700039   SEIENT_GRONXADOR   160.00   546   FINS_A_5_ANYS
9243-01-J001-PV002-0003783JO    827936   ALTRES_JOCS        216.37   549   MIXTA
9243-01-J001-PV002-0003784JO    827936   VA_I_Ve            216.37   549   MIXTA
9243-01-J001-PV002-0003785JO    827936   MULTIJOC           216.37   549   MIXTA
9243-01-J001-PV002-0003787JO    827936   GRONXADOR          216.37   549   MIXTA
